CityName,StateCode,StateName,Latitude,Longitude, Population ,TimezoneCode
Talmage,UT,Utah,40.34,-110.4274,,M
Mills,UT,Utah,39.4827,-112.028,,M
Liberty,UT,Utah,41.3426,-111.8649,,M
Halchita,UT,Utah,37.1314,-109.9131,,M
Gandy,UT,Utah,39.4499,-113.983,,M
Callao,UT,Utah,39.8977,-113.7086,,M
Trout Creek,UT,Utah,39.6894,-113.8286,,M
Summit Park,UT,Utah,40.7432,-111.5814,,M
Spanish Valley,UT,Utah,38.4743,-109.421,,M
Wolf Creek,UT,Utah,41.3253,-111.8288,,M
Maeser,UT,Utah,40.4719,-109.5786,,M
Etna,UT,Utah,41.6716,-113.9545,,M
Summit,UT,Utah,37.8013,-112.935,,M
Sutherland,UT,Utah,39.3896,-112.6399,,M
Clear Lake,UT,Utah,39.1183,-112.7374,,M
Beryl,UT,Utah,37.8958,-113.6614,,M
Lucin,UT,Utah,41.3483,-113.905,,M
White City,UT,Utah,40.5666,-111.8635,,M
Sandy City,UT,Utah,40.5916,-111.8841,,M
Ucolo,UT,Utah,37.8608,-109.0648,,M
Lynn,UT,Utah,41.8727,-113.7447,,M
Abraham,UT,Utah,39.3966,-112.718,,M
Val Verda,UT,Utah,40.8555,-111.893,,M
Lakeside,UT,Utah,41.2224,-112.8655,,M
Cottonwood,UT,Utah,40.6583,-111.8341,,M
Lapoint,UT,Utah,40.4038,-109.7935,,M
Union,UT,Utah,40.6205,-111.8722,,M
Sevier,UT,Utah,38.5864,-112.2583,,M
Hoytsville,UT,Utah,40.8754,-111.3846,,M
Ibapah,UT,Utah,40.0366,-113.9853,,M
Beryl Junction,UT,Utah,37.7009,-113.6535,,M
Moore,UT,Utah,38.9666,-111.1535,,M
Marion,UT,Utah,40.6813,-111.2829,,M
Indianola,UT,Utah,39.803,-111.4888,,M
Lake Shore,UT,Utah,40.1322,-111.7483,,M
Woodside,UT,Utah,39.2655,-110.3488,,M
Jensen,UT,Utah,40.3695,-109.3557,,M
Dammeron Valley,UT,Utah,37.3042,-113.6658,,M
Central,UT,Utah,37.415,-113.6263,,M
Whiterocks,UT,Utah,40.4721,-109.9412,,M
Mount Carmel,UT,Utah,37.2472,-112.6644,,M
Spry,UT,Utah,38.0216,-112.3641,,M
Zane,UT,Utah,37.9252,-113.5833,,M
Gilluly,UT,Utah,39.9305,-111.1649,,M
Ouray,UT,Utah,40.0891,-109.6774,,M
Low,UT,Utah,40.7855,-112.9405,,M
Angle,UT,Utah,38.2492,-111.9766,,M
Riverside,UT,Utah,41.8106,-112.1402,,M
Axtell,UT,Utah,39.0552,-111.8219,,M
White Mesa,UT,Utah,37.4596,-109.46,,M
Fort Duchesne,UT,Utah,40.2811,-109.877,,M
Cedar,UT,Utah,39.3939,-110.4549,,M
Benson,UT,Utah,41.7489,-111.9169,,M
Park Valley,UT,Utah,41.8174,-113.3292,,M
Hamiltons Fort,UT,Utah,37.6194,-113.1508,,M
Tselakai Dezza,UT,Utah,37.21,-109.609,,M
Palmyra,UT,Utah,40.1473,-111.6979,,M
Wanship,UT,Utah,40.8168,-111.4151,,M
Wattis,UT,Utah,39.5302,-111.0171,,M
Garden,UT,Utah,41.8866,-111.4328,,M
Halls Crossing,UT,Utah,37.4578,-110.6829,,M
Colton,UT,Utah,39.8525,-111.0129,,M
Bluff,UT,Utah,37.2913,-109.57,,M
Samak,UT,Utah,40.6318,-111.2243,,M
Mountain Home,UT,Utah,40.3991,-110.3885,,M
Clive,UT,Utah,40.7085,-113.1175,,M
Grover,UT,Utah,38.228,-111.3499,,M
Faust,UT,Utah,40.1841,-112.3919,,M
Upalco,UT,Utah,40.278,-110.2182,,M
Navajo Mountain,UT,Utah,37.047,-110.79,,M
Garrison,UT,Utah,38.9344,-114.033,,M
Heber City,UT,Utah,40.5069,-111.4132,,M
Dugway,UT,Utah,40.2307,-112.7541,,M
Woodland,UT,Utah,40.5838,-111.2357,,M
Rosette,UT,Utah,41.8185,-113.4131,,M
Saint John,UT,Utah,40.3552,-112.453,,M
Burrville,UT,Utah,38.5708,-111.8635,,M
Latimer,UT,Utah,38.1002,-113.3158,,M
Randlett,UT,Utah,40.2267,-109.8308,,M
Newcastle,UT,Utah,37.6629,-113.5643,,M
Veyo,UT,Utah,37.3375,-113.693,,M
Hatton,UT,Utah,38.8389,-112.4566,,M
Copperton,UT,Utah,40.5581,-112.0932,,M
Cisco,UT,Utah,38.97,-109.3207,,M
Goshute,UT,Utah,39.8761,-114,,M
Grouse Creek,UT,Utah,41.7094,-113.8833,,M
Mountain Green,UT,Utah,41.1475,-111.7901,,M
Echo,UT,Utah,40.9803,-111.4393,,M
Bonanza,UT,Utah,40.0304,-109.1884,,M
Standrod,UT,Utah,41.9938,-113.4192,,M
Salduro,UT,Utah,40.7349,-113.8564,,M
Thatcher,UT,Utah,41.6815,-112.3201,,M
Fruita,UT,Utah,38.2855,-111.2468,,M
Eden,UT,Utah,41.3022,-111.8086,,M
Jericho,UT,Utah,39.7502,-112.2055,,M
Adamsville,UT,Utah,38.2583,-112.7938,,M
Manderfield,UT,Utah,38.3594,-112.6388,,M
Blue Creek,UT,Utah,41.8621,-112.4569,,M
Spring Lake,UT,Utah,40.0054,-111.7474,,M
Greenville,UT,Utah,38.2544,-112.7124,,M
Bryce Canyon,UT,Utah,37.6283,-112.1677,,M
Lofgreen,UT,Utah,40.0241,-112.3105,,M
Timber Lakes,UT,Utah,40.4733,-111.2533,,M
South Willard,UT,Utah,41.3583,-112.0408,,M
West Mountain,UT,Utah,40.0654,-111.7868,,M
Porterville,UT,Utah,40.9813,-111.6783,,M
Silver City,UT,Utah,39.9099,-112.1299,,M
Thistle,UT,Utah,39.9913,-111.4982,,M
Cedar Highlands,UT,Utah,37.6376,-113.0454,,M
Flowell,UT,Utah,38.9791,-112.4286,,M
Carbonville,UT,Utah,39.6272,-110.8337,,M
Deseret,UT,Utah,39.2876,-112.6511,,M
Gunlock,UT,Utah,37.2861,-113.7633,,M
Granite,UT,Utah,40.5711,-111.7961,,M
Aneth,UT,Utah,37.2051,-109.1623,,M
Milburn,UT,Utah,39.7041,-111.4249,,M
Knolls,UT,Utah,40.723,-113.2897,,M
Hanna,UT,Utah,40.4041,-110.7652,,M
Neola,UT,Utah,40.4343,-110.0309,,M
Wahsatch,UT,Utah,41.1991,-111.113,,M
Weskan,KS,Kansas,38.8653,-101.9682,,M
Kendall,KS,Kansas,37.9347,-101.546,,M
Edson,KS,Kansas,39.3372,-101.5404,,M
Savage,MT,Montana,47.4536,-104.3414,,M
Carlyle,MT,Montana,46.655,-104.076,,M
Corbin,MT,Montana,46.3805,-112.0619,,M
Lolo Hot Springs,MT,Montana,46.7277,-114.5307,,M
Sumatra,MT,Montana,46.6183,-107.5512,,M
Shonkin,MT,Montana,47.6289,-110.5727,,M
Post Creek,MT,Montana,47.3991,-114.0968,,M
Klein,MT,Montana,46.3983,-108.5525,,M
Alder,MT,Montana,45.3217,-112.1093,,M
Big Sky,MT,Montana,45.2592,-111.3426,,M
McAllister,MT,Montana,45.4444,-111.7322,,M
Shirley,MT,Montana,46.5914,-105.58,,M
Arrow Creek,MT,Montana,47.3444,-110.1752,,M
Waterloo,MT,Montana,45.7219,-112.1922,,M
Ollie,MT,Montana,46.5847,-104.0847,,M
McLeod,MT,Montana,45.6627,-110.116,,M
Stryker,MT,Montana,48.6728,-114.7677,,M
Heart Butte,MT,Montana,48.2905,-112.8364,,M
Lakeview,MT,Montana,44.5994,-111.8105,,M
Rockvale,MT,Montana,45.5224,-108.8618,,M
Flatwillow,MT,Montana,46.8319,-108.4001,,M
Lothair,MT,Montana,48.4717,-111.2322,,M
Kinsey,MT,Montana,46.5708,-105.6569,,M
Gilman,MT,Montana,47.5091,-112.3653,,M
Geyser,MT,Montana,47.2633,-110.4927,,M
Fort Belknap Agency,MT,Montana,48.4278,-108.6829,,M
Jardine,MT,Montana,45.0565,-110.6186,,M
Monarch,MT,Montana,47.0983,-110.8386,,M
Augusta,MT,Montana,47.4893,-112.3922,,M
Pendroy,MT,Montana,48.0736,-112.2989,,M
Cushman,MT,Montana,46.2883,-109.0427,,M
Rapelje,MT,Montana,45.9719,-109.2552,,M
Sheffield,MT,Montana,46.3328,-106.1395,,M
Hammond,MT,Montana,45.2255,-104.918,,M
Coalwood,MT,Montana,45.7281,-105.5905,,M
Sedan,MT,Montana,45.9653,-110.8887,,M
Lonepine,MT,Montana,47.6946,-114.6408,,M
Francis,MT,Montana,46.1458,-111.0891,,M
Saltese,MT,Montana,47.4102,-115.5096,,M
Fallon,MT,Montana,46.8373,-105.127,,M
Huntley,MT,Montana,45.8995,-108.3054,,M
Mizpah,MT,Montana,46.2447,-105.2675,,M
Virgelle,MT,Montana,48.0153,-110.2505,,M
Windham,MT,Montana,47.0786,-110.1405,,M
Bear Dance,MT,Montana,47.902,-114.0273,,M
Charlo,MT,Montana,47.4427,-114.1716,,M
Hinsdale,MT,Montana,48.4035,-107.0582,,M
Mildred,MT,Montana,46.6758,-104.96,,M
Boyes,MT,Montana,45.268,-105.0311,,M
Lohman,MT,Montana,48.5897,-109.4052,,M
Dean,MT,Montana,45.4047,-109.6905,,M
Hardy,MT,Montana,47.1863,-111.8058,,M
Victor,MT,Montana,46.4161,-114.1491,,M
Muddy,MT,Montana,45.5798,-106.7754,,M
Sand Springs,MT,Montana,47.1008,-107.4856,,M
Sangrey,MT,Montana,48.2817,-109.8166,,M
Oilmont,MT,Montana,48.74,-111.8409,,M
Willow Creek,MT,Montana,45.8178,-111.6402,,M
Basin,MT,Montana,46.2834,-112.2871,,M
Lockwood,MT,Montana,45.8199,-108.4072,,M
Sanders,MT,Montana,46.2914,-107.0967,,M
Epsie,MT,Montana,45.4917,-105.6511,,M
Bighorn,MT,Montana,46.1617,-107.4487,,M
Nohly,MT,Montana,47.9956,-104.0919,,M
Beaver Creek,MT,Montana,48.5437,-109.8068,,M
Christina,MT,Montana,47.3819,-109.3241,,M
De Borgia,MT,Montana,47.3778,-115.3189,,M
Ravalli,MT,Montana,47.2799,-114.1658,,M
Red Rock,MT,Montana,44.9005,-112.8189,,M
Adel,MT,Montana,47.0277,-111.6239,,M
Albion,MT,Montana,45.1872,-104.2769,,M
Apgar,MT,Montana,48.5277,-113.9932,,M
West Glendive,MT,Montana,47.1056,-104.7541,,M
Elliston,MT,Montana,46.5587,-112.4639,,M
Snider,MT,Montana,47.6038,-115.2185,,M
Turtle Lake,MT,Montana,47.6697,-114.0815,,M
Box Elder,MT,Montana,48.323,-110.0177,,M
Utica,MT,Montana,46.9683,-110.0924,,M
Gallatin Gateway,MT,Montana,45.5899,-111.1953,,M
Martinsdale,MT,Montana,46.4548,-110.312,,M
East Missoula,MT,Montana,46.8801,-113.9401,,M
Galata,MT,Montana,48.4755,-111.3522,,M
Wyola,MT,Montana,45.1154,-107.3738,,M
Condon,MT,Montana,47.5225,-113.6987,,M
South Glastonbury,MT,Montana,45.3121,-110.8076,,M
Bowdoin,MT,Montana,48.3928,-107.6062,,M
Raymond,MT,Montana,48.8764,-104.5802,,M
Mill Iron,MT,Montana,45.8536,-104.2194,,M
Haugan,MT,Montana,47.3833,-115.3996,,M
Dell,MT,Montana,44.723,-112.6972,,M
Quietus,MT,Montana,45.0964,-106.2831,,M
Polaris,MT,Montana,45.3696,-113.1195,,M
Opportunity,MT,Montana,46.1071,-112.8281,,M
King Arthur Park,MT,Montana,45.6664,-111.1269,,M
Elkhorn,MT,Montana,46.2843,-111.9488,,M
Hanover,MT,Montana,47.1214,-109.5546,,M
Intake,MT,Montana,47.2939,-104.5219,,M
Chapman,MT,Montana,48.8686,-108.1332,,M
Rocky Boy's Agency,MT,Montana,48.2561,-109.7883,,M
Lambert,MT,Montana,47.6836,-104.6208,,M
Churchill,MT,Montana,45.75,-111.3102,,M
Molt,MT,Montana,45.8613,-108.9279,,M
Evaro,MT,Montana,47.0737,-114.0205,,M
Vananda,MT,Montana,46.3919,-107.0023,,M
Logan,MT,Montana,45.8843,-111.4236,,M
Lloyd,MT,Montana,48.2903,-109.3621,,M
Blackfoot,MT,Montana,48.5753,-112.8767,,M
Raynesford,MT,Montana,47.27,-110.7299,,M
Orchard Homes,MT,Montana,46.8559,-114.0777,,M
Broadwater,MT,Montana,46.6035,-112.0867,,M
Fortine,MT,Montana,48.7723,-114.9008,,M
Bearmouth,MT,Montana,46.7102,-113.3315,,M
Dixon,MT,Montana,47.3172,-114.3569,,M
Gildford,MT,Montana,48.5737,-110.3072,,M
Hedgesville,MT,Montana,46.4566,-109.5027,,M
Turah,MT,Montana,46.8399,-113.8251,,M
White Pine,MT,Montana,47.7435,-115.4824,,M
Kirby,MT,Montana,45.3325,-106.9817,,M
Niarada,MT,Montana,47.8309,-114.5578,,M
Montague,MT,Montana,47.6791,-110.4541,,M
Barber,MT,Montana,46.3133,-109.3852,,M
Glentana,MT,Montana,48.8481,-106.2495,,M
Lewistown Heights,MT,Montana,47.0784,-109.4736,,M
Avon,MT,Montana,46.6264,-112.582,,M
Grantsdale,MT,Montana,46.2035,-114.1418,,M
Vandalia,MT,Montana,48.3547,-106.9098,,M
Seeley Lake,MT,Montana,47.1614,-113.4525,,M
Lake Mary Ronan,MT,Montana,47.9292,-114.389,,M
Volborg,MT,Montana,45.8428,-105.6811,,M
Loma,MT,Montana,47.9512,-110.4887,,M
West Havre,MT,Montana,48.547,-109.7311,,M
Tampico,MT,Montana,48.3047,-106.827,,M
Saddle Butte,MT,Montana,48.5235,-109.6448,,M
Saint Marie,MT,Montana,48.4053,-106.4986,,M
Webster,MT,Montana,46.055,-104.2472,,M
Arlee,MT,Montana,47.1678,-114.0838,,M
Wagner,MT,Montana,48.3706,-108.0776,,M
Ingomar,MT,Montana,46.5767,-107.3723,,M
Canyon Creek,MT,Montana,46.8055,-112.2645,,M
Bigfork,MT,Montana,48.0852,-114.0551,,M
Sonnette,MT,Montana,45.413,-105.8314,,M
Black Eagle,MT,Montana,47.527,-111.267,,M
Highwood,MT,Montana,47.5992,-110.7677,,M
Willard,MT,Montana,46.1939,-104.3699,,M
Saint Pierre,MT,Montana,48.2439,-109.8161,,M
Goldcreek,MT,Montana,46.5866,-112.9287,,M
Laredo,MT,Montana,48.4314,-109.8833,,M
Evergreen,MT,Montana,48.2308,-114.2701,,M
Shepherd,MT,Montana,45.9469,-108.3462,,M
Gibson Flats,MT,Montana,47.465,-111.2429,,M
Babb,MT,Montana,48.8777,-113.4408,,M
Weldon,MT,Montana,47.6125,-105.8922,,M
Holt,MT,Montana,48.0822,-114.1098,,M
White Haven,MT,Montana,48.3478,-115.516,,M
Hogeland,MT,Montana,48.8525,-108.6588,,M
Creston,MT,Montana,48.1894,-114.1373,,M
Coalridge,MT,Montana,48.6984,-104.1891,,M
Bynum,MT,Montana,47.9681,-112.3165,,M
Kila,MT,Montana,48.1215,-114.4769,,M
Proctor,MT,Montana,47.8924,-114.3054,,M
Sand Coulee,MT,Montana,47.4026,-111.172,,M
Buffalo,MT,Montana,46.8211,-109.8285,,M
Trout Creek,MT,Montana,47.8331,-115.5836,,M
Maxville,MT,Montana,46.476,-113.2355,,M
Clinton,MT,Montana,46.7718,-113.7169,,M
Piltzville,MT,Montana,46.8582,-113.8591,,M
Batavia,MT,Montana,48.1778,-114.4107,,M
Zortman,MT,Montana,47.9167,-108.5091,,M
Noxon,MT,Montana,47.985,-115.7707,,M
Helmville,MT,Montana,46.8666,-112.9612,,M
Tarkio,MT,Montana,47.0213,-114.739,,M
Landusky,MT,Montana,47.8978,-108.6224,,M
Iliad,MT,Montana,47.7986,-109.786,,M
Garrison,MT,Montana,46.5259,-112.8205,,M
Pryor,MT,Montana,45.4125,-108.5291,,M
Peerless,MT,Montana,48.7825,-105.8311,,M
Clancy,MT,Montana,46.4493,-112.0029,,M
Cohagen,MT,Montana,47.0544,-106.6175,,M
Wolf Creek,MT,Montana,47.0061,-112.0692,,M
Janney,MT,Montana,45.9094,-112.4953,,M
Silesia,MT,Montana,45.5559,-108.8373,,M
Otter,MT,Montana,45.2078,-106.2017,,M
Delphia,MT,Montana,46.5047,-108.2193,,M
Old Agency,MT,Montana,47.3228,-114.2987,,M
Toston,MT,Montana,46.1658,-111.446,,M
Whitewater,MT,Montana,48.7634,-107.6302,,M
Sixteen,MT,Montana,46.2152,-110.9977,,M
Maudlow,MT,Montana,46.1077,-111.173,,M
Craig,MT,Montana,47.0741,-111.9652,,M
Lennep,MT,Montana,46.4161,-110.5433,,M
Ethridge,MT,Montana,48.5578,-112.1206,,M
Wilsall,MT,Montana,45.9844,-110.6605,,M
Saint Regis,MT,Montana,47.3016,-115.1013,,M
Wise River,MT,Montana,45.7913,-112.9495,,M
Farmington,MT,Montana,47.8869,-112.1689,,M
Vida,MT,Montana,47.832,-105.493,,M
Lincoln,MT,Montana,46.953,-112.6693,,M
Angela,MT,Montana,46.73,-106.2011,,M
Sun Prairie,MT,Montana,47.8456,-107.7465,,M
Four Corners,MT,Montana,45.6704,-111.178,,M
Collins,MT,Montana,47.9283,-111.8103,,M
Simms,MT,Montana,47.4931,-111.9474,,M
Kremlin,MT,Montana,48.5706,-110.0861,,M
West Riverside,MT,Montana,46.8771,-113.8898,,M
Power,MT,Montana,47.7204,-111.6945,,M
East Glacier Park Village,MT,Montana,48.4459,-113.2236,,M
Rollins,MT,Montana,47.9106,-114.1948,,M
Huson,MT,Montana,47.0326,-114.3397,,M
Hodges,MT,Montana,46.9836,-104.3877,,M
Devon,MT,Montana,48.4667,-111.4786,,M
Greycliff,MT,Montana,45.7588,-109.7799,,M
Twodot,MT,Montana,46.4244,-110.073,,M
Dewey,MT,Montana,45.7771,-112.855,,M
Big Arm,MT,Montana,47.7936,-114.2701,,M
Finley Point,MT,Montana,47.7464,-114.0666,,M
Worden,MT,Montana,45.9623,-108.1623,,M
Kerr,MT,Montana,47.6771,-114.1874,,M
Heath,MT,Montana,46.9958,-109.2671,,M
Moiese,MT,Montana,47.3705,-114.266,,M
Wye,MT,Montana,46.9523,-114.1331,,M
Eagleton,MT,Montana,47.945,-109.7824,,M
Rock Springs,MT,Montana,46.8169,-106.247,,M
Lindsay,MT,Montana,47.2189,-105.1539,,M
Midvale,MT,Montana,48.8902,-115.0546,,M
Boyd,MT,Montana,45.4556,-109.0667,,M
Lakeside,MT,Montana,48.0182,-114.2274,,M
Suffolk,MT,Montana,47.4669,-109.3557,,M
Anaconda,MT,Montana,46.1285,-112.9423,,M
Lake McDonald,MT,Montana,48.6208,-113.8718,,M
Forest Hill Village,MT,Montana,48.1208,-114.2618,,M
Santa Rita,MT,Montana,48.6977,-112.3174,,M
Birney,MT,Montana,45.4155,-106.4933,,M
Ridge,MT,Montana,45.0469,-105.0203,,M
Lindisfarne,MT,Montana,47.8042,-114.2122,,M
Norris,MT,Montana,45.568,-111.6908,,M
Springhill,MT,Montana,45.8788,-111.0773,,M
Lolo,MT,Montana,46.7756,-114.1018,,M
Paradise,MT,Montana,47.3858,-114.799,,M
Maiden Rock,MT,Montana,45.6966,-112.7367,,M
Alzada,MT,Montana,45.0206,-104.4129,,M
Ringling,MT,Montana,46.2716,-110.8072,,M
Ross Fork,MT,Montana,47.0772,-109.693,,M
Ovando,MT,Montana,47.0207,-113.1717,,M
Coffee Creek,MT,Montana,47.3477,-110.0816,,M
Lame Deer,MT,Montana,45.6176,-106.6134,,M
Emigrant,MT,Montana,45.3754,-110.7465,,M
Luther,MT,Montana,45.2844,-109.4288,,M
Ballantine,MT,Montana,45.9511,-108.1428,,M
Pioneer Junction,MT,Montana,48.3157,-115.5182,,M
Jefferson City,MT,Montana,46.378,-112.0305,,M
Kiowa,MT,Montana,48.5477,-113.2709,,M
Parker School,MT,Montana,48.2468,-109.7342,,M
Frazer,MT,Montana,48.0532,-106.0481,,M
Fife,MT,Montana,47.4558,-111.023,,M
Frenchtown,MT,Montana,47.0287,-114.2461,,M
Danvers,MT,Montana,47.2253,-109.7171,,M
Whitlash,MT,Montana,48.9083,-111.253,,M
Marion,MT,Montana,48.0858,-114.6711,,M
Jeffers,MT,Montana,45.3488,-111.7055,,M
Marsh,MT,Montana,46.8897,-104.933,,M
Glen,MT,Montana,45.4766,-112.6906,,M
Jackson,MT,Montana,45.368,-113.4089,,M
Grant,MT,Montana,45.0085,-113.067,,M
Charlos Heights,MT,Montana,46.1337,-114.1812,,M
Foster,MT,Montana,45.925,-107.5909,,M
Fort Shaw,MT,Montana,47.4969,-111.8194,,M
Herron,MT,Montana,48.5341,-109.7718,,M
Pray,MT,Montana,45.4151,-110.6533,,M
Wisdom,MT,Montana,45.6114,-113.4469,,M
Trego,MT,Montana,48.6578,-114.9302,,M
Hilger,MT,Montana,47.2539,-109.3599,,M
Garneill,MT,Montana,46.7525,-109.7527,,M
Hays,MT,Montana,48.0104,-108.6607,,M
Pinnacle,MT,Montana,48.3561,-113.6532,,M
Rudyard,MT,Montana,48.5599,-110.5501,,M
Rosebud,MT,Montana,46.2712,-106.447,,M
Edgar,MT,Montana,45.4637,-108.8555,,M
Hungry Horse,MT,Montana,48.3842,-114.0651,,M
Belfry,MT,Montana,45.1375,-108.9985,,M
Chico Hot Springs,MT,Montana,45.3377,-110.6922,,M
Whitetail,MT,Montana,48.895,-105.1633,,M
Hathaway,MT,Montana,46.2761,-106.1967,,M
Dagmar,MT,Montana,48.5834,-104.1983,,M
Saint Xavier,MT,Montana,45.4572,-107.7252,,M
Sappington,MT,Montana,45.7949,-111.7675,,M
Ledger,MT,Montana,48.2603,-111.8231,,M
Anceney,MT,Montana,45.6485,-111.3547,,M
Azure,MT,Montana,48.305,-109.8073,,M
Horton,MT,Montana,46.3414,-106.062,,M
Inverness,MT,Montana,48.5599,-110.7101,,M
Gardiner,MT,Montana,45.057,-110.7421,,M
Portage,MT,Montana,47.6527,-111.1247,,M
Fishtail,MT,Montana,45.4536,-109.5043,,M
Joplin,MT,Montana,48.559,-110.773,,M
Antelope,MT,Montana,48.6897,-104.4539,,M
Divide,MT,Montana,45.751,-112.7473,,M
Winston,MT,Montana,46.4684,-111.6652,,M
Saint Mary,MT,Montana,48.7439,-113.4295,,M
Park City,MT,Montana,45.6292,-108.9214,,M
Eustis,MT,Montana,45.9897,-111.4666,,M
Harrison,MT,Montana,45.7035,-111.7854,,M
Comertown,MT,Montana,48.897,-104.2488,,M
Brockway,MT,Montana,47.2978,-105.7625,,M
Boneau,MT,Montana,48.2926,-109.8632,,M
Ravenna,MT,Montana,46.7144,-113.5315,,M
Bannack,MT,Montana,45.161,-112.9956,,M
Miner,MT,Montana,45.1991,-110.9086,,M
Floweree,MT,Montana,47.7297,-111.0275,,M
Absarokee,MT,Montana,45.5242,-109.4474,,M
Sioux Pass,MT,Montana,47.9225,-104.3258,,M
Stockett,MT,Montana,47.3534,-111.1698,,M
Hoyt,MT,Montana,46.9297,-104.8547,,M
Roosville,MT,Montana,48.9991,-115.0566,,M
Polebridge,MT,Montana,48.7652,-114.2851,,M
Hillsboro,MT,Montana,45.1,-108.2329,,M
McCabe,MT,Montana,48.2436,-104.3777,,M
Happys Inn,MT,Montana,48.0638,-115.135,,M
Beaverton,MT,Montana,48.4236,-107.254,,M
Sun River,MT,Montana,47.5306,-111.7239,,M
Leroy,MT,Montana,47.8742,-109.3185,,M
Coram,MT,Montana,48.4304,-114.044,,M
Decker,MT,Montana,45.0119,-106.8634,,M
Cardwell,MT,Montana,45.862,-111.9555,,M
Ashland,MT,Montana,45.5977,-106.2975,,M
Myers,MT,Montana,46.2508,-107.3403,,M
Weeksville,MT,Montana,47.5309,-115.0082,,M
Kicking Horse,MT,Montana,47.4568,-114.0717,,M
Carter,MT,Montana,47.7812,-110.9399,,M
Lustre,MT,Montana,48.3934,-105.8822,,M
Oswego,MT,Montana,48.0586,-105.8811,,M
Silver Gate,MT,Montana,45.0197,-109.9829,,M
Silver Star,MT,Montana,45.6902,-112.2831,,M
Unionville,MT,Montana,46.5413,-112.085,,M
Carlton,MT,Montana,46.6796,-114.0718,,M
Reed Point,MT,Montana,45.7071,-109.5471,,M
Sula,MT,Montana,45.8452,-113.9629,,M
Nelson,MT,Montana,46.8169,-111.8092,,M
Richland,MT,Montana,48.8209,-106.0511,,M
Square Butte,MT,Montana,47.515,-110.1983,,M
Heron,MT,Montana,48.0637,-115.9801,,M
Olney,MT,Montana,48.5489,-114.5721,,M
Custer,MT,Montana,46.1292,-107.5554,,M
Sylvanite,MT,Montana,48.7061,-115.874,,M
Pompeys Pillar,MT,Montana,45.9914,-107.9521,,M
Trident,MT,Montana,45.9474,-111.4766,,M
Washoe,MT,Montana,45.1638,-109.2132,,M
Marysville,MT,Montana,46.7502,-112.3027,,M
Olive,MT,Montana,45.5506,-105.528,,M
Warm Springs,MT,Montana,46.1813,-112.7848,,M
Crane,MT,Montana,47.5772,-104.2508,,M
Ramsay,MT,Montana,46.0058,-112.6861,,M
Belknap,MT,Montana,47.6472,-115.4222,,M
Shawmut,MT,Montana,46.3447,-109.5122,,M
Crow Agency,MT,Montana,45.6026,-107.4591,,M
Roberts,MT,Montana,45.3436,-109.1817,,M
Mosby,MT,Montana,46.9922,-107.8837,,M
Teigen,MT,Montana,47.0366,-108.5968,,M
Waltham,MT,Montana,47.5697,-110.8908,,M
Fresno,MT,Montana,48.5678,-109.9866,,M
Elmo,MT,Montana,47.8292,-114.3482,,M
Belmont,MT,Montana,46.2313,-108.9888,,M
Hall,MT,Montana,46.5852,-113.1967,,M
Perma,MT,Montana,47.3638,-114.5848,,M
Loring,MT,Montana,48.7922,-107.8618,,M
Enid,MT,Montana,47.6956,-104.7797,,M
Warren,MT,Montana,45.06,-108.6585,,M
Garryowen,MT,Montana,45.5266,-107.4195,,M
Cat Creek,MT,Montana,47.0653,-108.0062,,M
Four Buttes,MT,Montana,48.8097,-105.6064,,M
Rocky Point,MT,Montana,47.7323,-114.1855,,M
Benchland,MT,Montana,47.0794,-110.0183,,M
Martin City,MT,Montana,48.3935,-114.0307,,M
Acton,MT,Montana,45.9305,-108.6807,,M
Melrose,MT,Montana,45.6319,-112.6845,,M
Lodge Pole,MT,Montana,48.0272,-108.5518,,M
Grayling,MT,Montana,44.8055,-111.1944,,M
Biddle,MT,Montana,45.1051,-105.3116,,M
Roscoe,MT,Montana,45.3517,-109.4933,,M
Vaughn,MT,Montana,47.5524,-111.5608,,M
Brady,MT,Montana,48.0279,-111.8441,,M
Moccasin,MT,Montana,47.0533,-109.9105,,M
Swan Lake,MT,Montana,47.9361,-113.7997,,M
Andes,MT,Montana,47.9556,-104.5488,,M
Pony,MT,Montana,45.6628,-111.8828,,M
Monida,MT,Montana,44.5619,-112.3136,,M
Camas,MT,Montana,47.6179,-114.656,,M
Essex,MT,Montana,48.278,-113.6126,,M
Valentine,MT,Montana,47.3117,-108.4221,,M
Roy,MT,Montana,47.3343,-108.96,,M
Woods Bay,MT,Montana,48.0082,-114.0612,,M
Cameron,MT,Montana,45.2033,-111.6786,,M
Knowlton,MT,Montana,46.3436,-105.088,,M
Hughesville,MT,Montana,47.0833,-110.6324,,M
Redstone,MT,Montana,48.8217,-104.9441,,M
Camp Three,MT,Montana,46.4534,-108.5741,,M
Cooke City,MT,Montana,45.0186,-109.9119,,M
Jette,MT,Montana,47.717,-114.1905,,M
Savoy,MT,Montana,48.4742,-108.5438,,M
Crackerville,MT,Montana,46.0646,-112.805,,M
Agawam,MT,Montana,48,-112.1675,,M
Corvallis,MT,Montana,46.314,-114.1121,,M
Brandenberg,MT,Montana,45.8161,-106.2331,,M
De Smet,MT,Montana,46.9333,-114.1032,,M
Dayton,MT,Montana,47.8644,-114.2765,,M
North Browning,MT,Montana,48.5684,-113.0171,,M
Wheeler,MT,Montana,48.0095,-106.5062,,M
Starr School,MT,Montana,48.5976,-113.1433,,M
